RemoteID,ProgrammeId,ProgrammeName,GroupId,GroupName,Month,Year,MaleRatio,FemaleRatio
6650,940,Wake Up To Money,29,Radio 5 Live,9,2019,54,46
5720,940,Wake Up To Money,29,Radio 5 Live,7,2019,48,52
5389,940,Wake Up To Money,29,Radio 5 Live,6,2019,48,52
5115,940,Wake Up To Money,29,Radio 5 Live,5,2019,42,58
4287,940,Wake Up To Money,29,Radio 5 Live,4,2019,53,47
11057,940,Wake Up To Money,29,Radio 5 Live,5,2020,54,46
19923,940,Wake Up To Money,29,Radio 5 Live,8,2021,45,55
580,180,BBC Thai front page photos,10,World Service Asia,6,2018,63,37
10248,180,BBC Thai front page photos,10,World Service Asia,3,2020,43,57
10675,180,BBC Thai front page photos,10,World Service Asia,4,2020,37,63
11006,180,BBC Thai front page photos,10,World Service Asia,5,2020,43,57
11616,180,BBC Thai front page photos,10,World Service Asia,6,2020,63,37
11981,180,BBC Thai front page photos,10,World Service Asia,7,2020,50,50
12427,180,BBC Thai front page photos,10,World Service Asia,8,2020,49,51
13339,180,BBC Thai front page photos,10,World Service Asia,9,2020,49,51
9616,180,BBC Thai front page photos,10,World Service Asia,2,2020,45,55
13560,180,BBC Thai front page photos,10,World Service Asia,10,2020,54,46
14683,180,BBC Thai front page photos,10,World Service Asia,12,2020,44,56
15513,180,BBC Thai front page photos,10,World Service Asia,1,2021,49,51
16182,180,BBC Thai front page photos,10,World Service Asia,2,2021,49,51
16651,180,BBC Thai front page photos,10,World Service Asia,3,2021,49,51
17309,180,BBC Thai front page photos,10,World Service Asia,4,2021,52,48
17917,180,BBC Thai front page photos,10,World Service Asia,5,2021,43,57
18767,180,BBC Thai front page photos,10,World Service Asia,6,2021,44,56
14064,180,BBC Thai front page photos,10,World Service Asia,11,2020,49,51
19211,180,BBC Thai front page photos,10,World Service Asia,7,2021,44,56
9008,180,BBC Thai front page photos,10,World Service Asia,1,2020,50,50
7695,180,BBC Thai front page photos,10,World Service Asia,11,2019,51,49
831,180,BBC Thai front page photos,10,World Service Asia,7,2018,62,38
1177,180,BBC Thai front page photos,10,World Service Asia,8,2018,46,54
1462,180,BBC Thai front page photos,10,World Service Asia,9,2018,57,43
1654,180,BBC Thai front page photos,10,World Service Asia,10,2018,51,49
2210,180,BBC Thai front page photos,10,World Service Asia,11,2018,60,40
2359,180,BBC Thai front page photos,10,World Service Asia,12,2018,72,28
2978,180,BBC Thai front page photos,10,World Service Asia,1,2019,65,35
8334,180,BBC Thai front page photos,10,World Service Asia,12,2019,47,53
3589,180,BBC Thai front page photos,10,World Service Asia,2,2019,51,49
4443,180,BBC Thai front page photos,10,World Service Asia,4,2019,45,55
5063,180,BBC Thai front page photos,10,World Service Asia,5,2019,39,61
5249,180,BBC Thai front page photos,10,World Service Asia,6,2019,46,54
5749,180,BBC Thai front page photos,10,World Service Asia,7,2019,49,51
6254,180,BBC Thai front page photos,10,World Service Asia,8,2019,41,59
6676,180,BBC Thai front page photos,10,World Service Asia,9,2019,42,58
7197,180,BBC Thai front page photos,10,World Service Asia,10,2019,52,48
3986,180,BBC Thai front page photos,10,World Service Asia,3,2019,52,48
19922,180,BBC Thai front page photos,10,World Service Asia,8,2021,54,46
579,181,BBC Thai quotes,10,World Service Asia,6,2018,66,34
10247,181,BBC Thai quotes,10,World Service Asia,3,2020,46,54
10674,181,BBC Thai quotes,10,World Service Asia,4,2020,49,51
11007,181,BBC Thai quotes,10,World Service Asia,5,2020,66,34
11615,181,BBC Thai quotes,10,World Service Asia,6,2020,50,50
11980,181,BBC Thai quotes,10,World Service Asia,7,2020,51,49
12428,181,BBC Thai quotes,10,World Service Asia,8,2020,59,41
13337,181,BBC Thai quotes,10,World Service Asia,9,2020,51,49
9617,181,BBC Thai quotes,10,World Service Asia,2,2020,43,57
13561,181,BBC Thai quotes,10,World Service Asia,10,2020,37,63
14684,181,BBC Thai quotes,10,World Service Asia,12,2020,37,63
15511,181,BBC Thai quotes,10,World Service Asia,1,2021,69,31
16184,181,BBC Thai quotes,10,World Service Asia,2,2021,38,62
16650,181,BBC Thai quotes,10,World Service Asia,3,2021,59,41
17310,181,BBC Thai quotes,10,World Service Asia,4,2021,54,46
17916,181,BBC Thai quotes,10,World Service Asia,5,2021,42,58
18768,181,BBC Thai quotes,10,World Service Asia,6,2021,56,44
14063,181,BBC Thai quotes,10,World Service Asia,11,2020,46,54
19210,181,BBC Thai quotes,10,World Service Asia,7,2021,71,29
9007,181,BBC Thai quotes,10,World Service Asia,1,2020,67,33
7694,181,BBC Thai quotes,10,World Service Asia,11,2019,37,63
834,181,BBC Thai quotes,10,World Service Asia,7,2018,82,18
1179,181,BBC Thai quotes,10,World Service Asia,8,2018,93,7
1466,181,BBC Thai quotes,10,World Service Asia,9,2018,54,46
1656,181,BBC Thai quotes,10,World Service Asia,10,2018,88,12
2212,181,BBC Thai quotes,10,World Service Asia,11,2018,73,27
2361,181,BBC Thai quotes,10,World Service Asia,12,2018,66,34
2980,181,BBC Thai quotes,10,World Service Asia,1,2019,65,35
8335,181,BBC Thai quotes,10,World Service Asia,12,2019,67,33
3590,181,BBC Thai quotes,10,World Service Asia,2,2019,53,47
4444,181,BBC Thai quotes,10,World Service Asia,4,2019,60,40
5065,181,BBC Thai quotes,10,World Service Asia,5,2019,73,27
5251,181,BBC Thai quotes,10,World Service Asia,6,2019,68,32
5751,181,BBC Thai quotes,10,World Service Asia,7,2019,55,45
6255,181,BBC Thai quotes,10,World Service Asia,8,2019,54,46
6675,181,BBC Thai quotes,10,World Service Asia,9,2019,58,42
7198,181,BBC Thai quotes,10,World Service Asia,10,2019,55,45
3987,181,BBC Thai quotes,10,World Service Asia,3,2019,54,46
19921,181,BBC Thai quotes,10,World Service Asia,8,2021,67,33
581,71,BBC Thai digital video,10,World Service Asia,6,2018,56,44
10246,71,BBC Thai digital video,10,World Service Asia,3,2020,25,75
10676,71,BBC Thai digital video,10,World Service Asia,4,2020,50,50
11005,71,BBC Thai digital video,10,World Service Asia,5,2020,67,33
11617,71,BBC Thai digital video,10,World Service Asia,6,2020,33,67
11979,71,BBC Thai digital video,10,World Service Asia,7,2020,62,38
12429,71,BBC Thai digital video,10,World Service Asia,8,2020,36,64
13336,71,BBC Thai digital video,10,World Service Asia,9,2020,36,64
9618,71,BBC Thai digital video,10,World Service Asia,2,2020,29,71
13562,71,BBC Thai digital video,10,World Service Asia,10,2020,45,55
14686,71,BBC Thai digital video,10,World Service Asia,12,2020,33,67
15510,71,BBC Thai digital video,10,World Service Asia,1,2021,100,0
16183,71,BBC Thai digital video,10,World Service Asia,2,2021,35,65
16652,71,BBC Thai digital video,10,World Service Asia,3,2021,40,60
17308,71,BBC Thai digital video,10,World Service Asia,4,2021,50,50
17919,71,BBC Thai digital video,10,World Service Asia,5,2021,67,33
18766,71,BBC Thai digital video,10,World Service Asia,6,2021,67,33
14062,71,BBC Thai digital video,10,World Service Asia,11,2020,55,45
19213,71,BBC Thai digital video,10,World Service Asia,7,2021,41,59
9009,71,BBC Thai digital video,10,World Service Asia,1,2020,50,50
7696,71,BBC Thai digital video,10,World Service Asia,11,2019,40,60
836,71,BBC Thai digital video,10,World Service Asia,7,2018,55,45
1178,71,BBC Thai digital video,10,World Service Asia,8,2018,61,39
1463,71,BBC Thai digital video,10,World Service Asia,9,2018,62,38
1655,71,BBC Thai digital video,10,World Service Asia,10,2018,68,32
2211,71,BBC Thai digital video,10,World Service Asia,11,2018,39,61
2362,71,BBC Thai digital video,10,World Service Asia,12,2018,52,48
2979,71,BBC Thai digital video,10,World Service Asia,1,2019,39,61
8333,71,BBC Thai digital video,10,World Service Asia,12,2019,46,54
3588,71,BBC Thai digital video,10,World Service Asia,2,2019,48,52
4446,71,BBC Thai digital video,10,World Service Asia,4,2019,52,48
5064,71,BBC Thai digital video,10,World Service Asia,5,2019,52,48
5250,71,BBC Thai digital video,10,World Service Asia,6,2019,46,54
5750,71,BBC Thai digital video,10,World Service Asia,7,2019,48,52
6253,71,BBC Thai digital video,10,World Service Asia,8,2019,50,50
6677,71,BBC Thai digital video,10,World Service Asia,9,2019,8,92
7196,71,BBC Thai digital video,10,World Service Asia,10,2019,14,86
3981,71,BBC Thai digital video,10,World Service Asia,3,2019,48,52
19919,71,BBC Thai digital video,10,World Service Asia,8,2021,80,20
17641,1537,BBC Radio Manchester Midmorning,39,Local Radio,4,2021,55,45
18208,1537,BBC Radio Manchester Midmorning,39,Local Radio,5,2021,54,46
18515,1537,BBC Radio Manchester Midmorning,39,Local Radio,6,2021,52,48
19514,1537,BBC Radio Manchester Midmorning,39,Local Radio,7,2021,52,48
19918,1537,BBC Radio Manchester Midmorning,39,Local Radio,8,2021,60,40
3261,858,Your Call,29,Radio 5 Live,1,2019,55,45
18499,858,Your Call,29,Radio 5 Live,6,2021,55,45
18159,858,Your Call,29,Radio 5 Live,5,2021,53,47
17280,858,Your Call,29,Radio 5 Live,4,2021,48,52
16689,858,Your Call,29,Radio 5 Live,3,2021,42,58
15912,858,Your Call,29,Radio 5 Live,2,2021,54,46
15306,858,Your Call,29,Radio 5 Live,1,2021,55,45
15118,858,Your Call,29,Radio 5 Live,12,2020,53,47
14106,858,Your Call,29,Radio 5 Live,11,2020,54,46
13522,858,Your Call,29,Radio 5 Live,10,2020,55,45
12939,858,Your Call,29,Radio 5 Live,9,2020,48,52
12406,858,Your Call,29,Radio 5 Live,8,2020,52,48
12405,858,Your Call,29,Radio 5 Live,7,2020,53,47
11486,858,Your Call,29,Radio 5 Live,6,2020,51,49
11002,858,Your Call,29,Radio 5 Live,5,2020,54,46
10829,858,Your Call,29,Radio 5 Live,4,2020,54,46
10364,858,Your Call,29,Radio 5 Live,3,2020,52,48
9600,858,Your Call,29,Radio 5 Live,2,2020,55,45
9016,858,Your Call,29,Radio 5 Live,1,2020,56,44
8461,858,Your Call,29,Radio 5 Live,12,2019,61,39
7803,858,Your Call,29,Radio 5 Live,11,2019,48,52
7349,858,Your Call,29,Radio 5 Live,10,2019,52,48
6730,858,Your Call,29,Radio 5 Live,9,2019,62,38
6479,858,Your Call,29,Radio 5 Live,8,2019,44,56
6009,858,Your Call,29,Radio 5 Live,7,2019,56,44
5525,858,Your Call,29,Radio 5 Live,6,2019,58,42
5038,858,Your Call,29,Radio 5 Live,5,2019,60,40
4424,858,Your Call,29,Radio 5 Live,4,2019,48,52
4084,858,Your Call,29,Radio 5 Live,3,2019,52,48
3502,858,Your Call,29,Radio 5 Live,2,2019,58,42
19506,858,Your Call,29,Radio 5 Live,7,2021,65,35
19917,858,Your Call,29,Radio 5 Live,8,2021,63,37
3252,857,5 Live Breakfast,29,Radio 5 Live,1,2019,58,42
18164,857,5 Live Breakfast,29,Radio 5 Live,5,2021,56,44
17281,857,5 Live Breakfast,29,Radio 5 Live,4,2021,56,44
16688,857,5 Live Breakfast,29,Radio 5 Live,3,2021,50,50
15911,857,5 Live Breakfast,29,Radio 5 Live,2,2021,52,48
15310,857,5 Live Breakfast,29,Radio 5 Live,1,2021,55,45
15114,857,5 Live Breakfast,29,Radio 5 Live,12,2020,57,43
14105,857,5 Live Breakfast,29,Radio 5 Live,11,2020,53,47
13523,857,5 Live Breakfast,29,Radio 5 Live,10,2020,53,47
12940,857,5 Live Breakfast,29,Radio 5 Live,9,2020,55,45
12404,857,5 Live Breakfast,29,Radio 5 Live,8,2020,50,50
12321,857,5 Live Breakfast,29,Radio 5 Live,7,2020,52,48
11485,857,5 Live Breakfast,29,Radio 5 Live,6,2020,51,49
11001,857,5 Live Breakfast,29,Radio 5 Live,5,2020,52,48
19505,857,5 Live Breakfast,29,Radio 5 Live,7,2021,65,35
10830,857,5 Live Breakfast,29,Radio 5 Live,4,2020,52,48
9599,857,5 Live Breakfast,29,Radio 5 Live,2,2020,54,46
9015,857,5 Live Breakfast,29,Radio 5 Live,1,2020,57,43
8462,857,5 Live Breakfast,29,Radio 5 Live,12,2019,56,44
7801,857,5 Live Breakfast,29,Radio 5 Live,11,2019,59,41
7348,857,5 Live Breakfast,29,Radio 5 Live,10,2019,54,46
6734,857,5 Live Breakfast,29,Radio 5 Live,9,2019,61,39
6475,857,5 Live Breakfast,29,Radio 5 Live,8,2019,58,42
6007,857,5 Live Breakfast,29,Radio 5 Live,7,2019,54,46
5521,857,5 Live Breakfast,29,Radio 5 Live,6,2019,55,45
5039,857,5 Live Breakfast,29,Radio 5 Live,5,2019,52,48
4425,857,5 Live Breakfast,29,Radio 5 Live,4,2019,50,50
4081,857,5 Live Breakfast,29,Radio 5 Live,3,2019,54,46
3501,857,5 Live Breakfast,29,Radio 5 Live,2,2019,56,44
10363,857,5 Live Breakfast,29,Radio 5 Live,3,2020,50,50
19916,857,5 Live Breakfast,29,Radio 5 Live,8,2021,54,46
282,117,UK News Online digital video,14,Digital,5,2018,47,53
10340,117,UK News Online digital video,14,Digital,3,2020,48,52
10732,117,UK News Online digital video,14,Digital,4,2020,50,50
11120,117,UK News Online digital video,14,Digital,5,2020,49,51
11564,117,UK News Online digital video,14,Digital,6,2020,49,51
11967,117,UK News Online digital video,14,Digital,7,2020,49,51
12476,117,UK News Online digital video,14,Digital,8,2020,45,55
13071,117,UK News Online digital video,14,Digital,9,2020,49,51
9634,117,UK News Online digital video,14,Digital,2,2020,50,50
13706,117,UK News Online digital video,14,Digital,10,2020,50,50
14900,117,UK News Online digital video,14,Digital,12,2020,49,51
15752,117,UK News Online digital video,14,Digital,1,2021,45,55
16008,117,UK News Online digital video,14,Digital,2,2021,46,54
16575,117,UK News Online digital video,14,Digital,3,2021,50,50
17741,117,UK News Online digital video,14,Digital,4,2021,50,50
18169,117,UK News Online digital video,14,Digital,5,2021,49,51
19563,117,UK News Online digital video,14,Digital,6,2021,50,50
14365,117,UK News Online digital video,14,Digital,11,2020,49,51
9095,117,UK News Online digital video,14,Digital,1,2020,52,48
8530,117,UK News Online digital video,14,Digital,12,2019,53,47
7717,117,UK News Online digital video,14,Digital,11,2019,50,50
664,117,UK News Online digital video,14,Digital,6,2018,50,50
949,117,UK News Online digital video,14,Digital,7,2018,51,49
1165,117,UK News Online digital video,14,Digital,8,2018,48,52
1332,117,UK News Online digital video,14,Digital,9,2018,44,56
1770,117,UK News Online digital video,14,Digital,10,2018,48,52
2044,117,UK News Online digital video,14,Digital,11,2018,51,49
2496,117,UK News Online digital video,14,Digital,12,2018,49,51
2943,117,UK News Online digital video,14,Digital,1,2019,53,47
3637,117,UK News Online digital video,14,Digital,2,2019,52,48
3934,117,UK News Online digital video,14,Digital,3,2019,51,49
4558,117,UK News Online digital video,14,Digital,4,2019,48,52
4877,117,UK News Online digital video,14,Digital,5,2019,48,52
5374,117,UK News Online digital video,14,Digital,6,2019,51,49
5879,117,UK News Online digital video,14,Digital,7,2019,50,50
6398,117,UK News Online digital video,14,Digital,8,2019,52,48
6826,117,UK News Online digital video,14,Digital,9,2019,53,47
7469,117,UK News Online digital video,14,Digital,10,2019,48,52
19562,117,UK News Online digital video,14,Digital,7,2021,55,45
19915,117,UK News Online digital video,14,Digital,8,2021,44,56
108,51,The Big Debate (Asian Network),49,Asian Network,2,2018,44,56
9069,51,The Big Debate (Asian Network),49,Asian Network,1,2020,50,50
10104,51,The Big Debate (Asian Network),49,Asian Network,2,2020,45,55
10329,51,The Big Debate (Asian Network),49,Asian Network,3,2020,41,59
10773,51,The Big Debate (Asian Network),49,Asian Network,4,2020,45,55
11116,51,The Big Debate (Asian Network),49,Asian Network,5,2020,53,47
11790,51,The Big Debate (Asian Network),49,Asian Network,6,2020,52,48
12155,51,The Big Debate (Asian Network),49,Asian Network,7,2020,49,51
12571,51,The Big Debate (Asian Network),49,Asian Network,8,2020,45,55
8538,51,The Big Debate (Asian Network),49,Asian Network,12,2019,50,50
13270,51,The Big Debate (Asian Network),49,Asian Network,9,2020,42,58
14043,51,The Big Debate (Asian Network),49,Asian Network,11,2020,46,54
14638,51,The Big Debate (Asian Network),49,Asian Network,12,2020,48,52
15258,51,The Big Debate (Asian Network),49,Asian Network,1,2021,45,55
16045,51,The Big Debate (Asian Network),49,Asian Network,2,2021,50,50
16641,51,The Big Debate (Asian Network),49,Asian Network,3,2021,43,57
17614,51,The Big Debate (Asian Network),49,Asian Network,4,2021,44,56
18102,51,The Big Debate (Asian Network),49,Asian Network,5,2021,44,56
18790,51,The Big Debate (Asian Network),49,Asian Network,6,2021,44,56
13824,51,The Big Debate (Asian Network),49,Asian Network,10,2020,45,55
19335,51,The Big Debate (Asian Network),49,Asian Network,7,2021,42,58
7832,51,The Big Debate (Asian Network),49,Asian Network,11,2019,52,48
6992,51,The Big Debate (Asian Network),49,Asian Network,9,2019,46,54
211,51,The Big Debate (Asian Network),49,Asian Network,3,2018,49,51
33,51,The Big Debate (Asian Network),49,Asian Network,4,2018,54,46
277,51,The Big Debate (Asian Network),49,Asian Network,5,2018,45,55
510,51,The Big Debate (Asian Network),49,Asian Network,6,2018,54,46
792,51,The Big Debate (Asian Network),49,Asian Network,7,2018,52,48
1065,51,The Big Debate (Asian Network),49,Asian Network,8,2018,48,52
1302,51,The Big Debate (Asian Network),49,Asian Network,9,2018,48,52
1739,51,The Big Debate (Asian Network),49,Asian Network,10,2018,52,48
7561,51,The Big Debate (Asian Network),49,Asian Network,10,2019,51,49
2125,51,The Big Debate (Asian Network),49,Asian Network,11,2018,53,47
2903,51,The Big Debate (Asian Network),49,Asian Network,1,2019,44,56
3603,51,The Big Debate (Asian Network),49,Asian Network,2,2019,51,49
3814,51,The Big Debate (Asian Network),49,Asian Network,3,2019,50,50
4574,51,The Big Debate (Asian Network),49,Asian Network,4,2019,49,51
4912,51,The Big Debate (Asian Network),49,Asian Network,5,2019,49,51
5390,51,The Big Debate (Asian Network),49,Asian Network,6,2019,55,45
5790,51,The Big Debate (Asian Network),49,Asian Network,7,2019,50,50
6455,51,The Big Debate (Asian Network),49,Asian Network,8,2019,42,58
2472,51,The Big Debate (Asian Network),49,Asian Network,12,2018,49,51
19914,51,The Big Debate (Asian Network),49,Asian Network,8,2021,44,56
328,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,5,2018,57,43
9621,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,2,2020,52,48
15810,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,3,2020,54,46
11271,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,5,2020,56,44
11714,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,6,2020,54,46
12059,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,7,2020,57,43
12564,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,8,2020,54,46
13061,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,9,2020,58,42
9097,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,1,2020,56,44
13541,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,10,2020,61,39
15167,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,12,2020,53,47
15453,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,1,2021,53,47
16316,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,2,2021,56,44
16995,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,3,2021,49,51
17822,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,4,2021,51,49
18310,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,5,2021,55,45
18897,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,6,2021,52,48
15809,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,11,2020,50,50
19515,25,18:30 Look North (Yorkshire - Leeds),6,18:30 TV News Nations & Regions,7,2021,51,49
